2025-05-25;Salchicha;3.66
2025-05-25;Salchichon;2.88
2025-05-25;Sesina;1.54
2025-05-25;Titiles;2.88
2025-05-26;Centrolac leche entera 472 ml;3.35
2025-05-26;"Centrolac milk whole 1000 ml ";3.34
2025-05-26;Chincaca;1.01
2025-05-26;Chorizo Criollo;2.84
2025-05-26;Conito;3.63
2025-05-26;Costilla Alta;1.16
2025-05-26;Costilla de Cerdo;1.30
2025-05-26;Crema Perfecta;1.63
2025-05-26;Higado De Pollo;1.29
2025-05-26;Huesos Corriente;2.67
2025-05-26;Lomo de Cerdo;3.92
2025-05-26;Lomo de Res;3.92
2025-05-26;Medio Pollo;3.08
2025-05-26;Menudo;2.30
2025-05-26;Mortadela;2.68
2025-05-26;Muslo;1.95
2025-05-26;Muslo Especial;1.99
2025-05-26;Pechuga Con Ala;3.52
2025-05-26;Pechuga Especial;2.56
2025-05-26;Pierna Entera;3.05
2025-05-26;Pierna Especial;1.33
2025-05-26;Posta de Cerdo;3.65
2025-05-26;Posta de Corona;2.75
2025-05-26;Posta De Gallina;3.05
2025-05-26;Posta de Pierna;2.01
2025-05-26;Producto de Prueba;2.72
2025-05-26;Punta de Cacho;3.50
2025-05-26;Queso;1.68
2025-05-26;Salchicha;3.17
2025-05-26;Salchichon;2.05
2025-05-26;Sesina;1.28
2025-05-26;Titiles;3.11
2025-05-27;Centrolac leche entera 472 ml;2.91
2025-05-27;"Centrolac milk whole 1000 ml ";1.98
2025-05-27;Chincaca;3.51
2025-05-27;Chorizo Criollo;3.44
2025-05-27;Conito;1.28
2025-05-27;Costilla Alta;2.30
2025-05-27;Costilla de Cerdo;2.57
2025-05-27;Crema Perfecta;3.49
2025-05-27;Higado De Pollo;3.64
2025-05-27;Huesos Corriente;1.12
2025-05-27;Lomo de Cerdo;3.39
2025-05-27;Lomo de Res;3.76
2025-05-27;Medio Pollo;1.32
2025-05-27;Menudo;3.00
2025-05-27;Mortadela;2.77
2025-05-27;Muslo;1.39
2025-05-27;Muslo Especial;1.40
2025-05-27;Pechuga Con Ala;3.95
2025-05-27;Pechuga Especial;1.78
2025-05-27;Pierna Entera;2.35
2025-05-27;Pierna Especial;2.41
2025-05-27;Posta de Cerdo;2.44
2025-05-27;Posta de Corona;2.52
2025-05-27;Posta De Gallina;3.26
2025-05-27;Posta de Pierna;3.44
2025-05-27;Producto de Prueba;3.29
2025-05-27;Punta de Cacho;1.64
2025-05-27;Queso;1.75
2025-05-27;Salchicha;1.12
2025-05-27;Salchichon;3.21
2025-05-27;Sesina;1.27
2025-05-27;Titiles;1.33
2025-05-28;Centrolac leche entera 472 ml;1.16
2025-05-28;"Centrolac milk whole 1000 ml ";3.14
2025-05-28;Chincaca;2.74
2025-05-28;Chorizo Criollo;1.12
2025-05-28;Conito;1.87
2025-05-28;Costilla Alta;2.85
2025-05-28;Costilla de Cerdo;2.82
2025-05-28;Crema Perfecta;3.92
2025-05-28;Higado De Pollo;3.67
2025-05-28;Huesos Corriente;2.33
2025-05-28;Lomo de Cerdo;3.38
2025-05-28;Lomo de Res;2.21
2025-05-28;Medio Pollo;1.28
2025-05-28;Menudo;3.07
2025-05-28;Mortadela;1.73
2025-05-28;Muslo;1.13
2025-05-28;Muslo Especial;1.05
2025-05-28;Pechuga Con Ala;3.50
2025-05-28;Pechuga Especial;1.87
2025-05-28;Pierna Entera;1.36
2025-05-28;Pierna Especial;3.32
2025-05-28;Posta de Cerdo;4.00
2025-05-28;Posta de Corona;1.77
2025-05-28;Posta De Gallina;3.44
2025-05-28;Posta de Pierna;1.20
2025-05-28;Producto de Prueba;2.37
2025-05-28;Punta de Cacho;1.77
2025-05-28;Queso;1.99
2025-05-28;Salchicha;3.14
2025-05-28;Salchichon;3.41
2025-05-28;Sesina;1.62
2025-05-28;Titiles;2.84
2025-05-29;Centrolac leche entera 472 ml;3.11
2025-05-29;"Centrolac milk whole 1000 ml ";3.30
2025-05-29;Chincaca;1.38
2025-05-29;Chorizo Criollo;3.60
2025-05-29;Conito;3.26
2025-05-29;Costilla Alta;3.09
2025-05-29;Costilla de Cerdo;3.94
2025-05-29;Crema Perfecta;1.46
2025-05-29;Higado De Pollo;1.71
2025-05-29;Huesos Corriente;3.30
2025-05-29;Lomo de Cerdo;1.48
2025-05-29;Lomo de Res;1.82
2025-05-29;Medio Pollo;3.66
2025-05-29;Menudo;2.04
2025-05-29;Mortadela;3.01
2025-05-29;Muslo;1.45
2025-05-29;Muslo Especial;1.59
2025-05-29;Pechuga Con Ala;3.28
2025-05-29;Pechuga Especial;2.04
2025-05-29;Pierna Entera;3.52
2025-05-29;Pierna Especial;3.27
2025-05-29;Posta de Cerdo;2.46
2025-05-29;Posta de Corona;2.22
2025-05-29;Posta De Gallina;2.14
2025-05-29;Posta de Pierna;3.45
2025-05-29;Producto de Prueba;1.36
2025-05-29;Punta de Cacho;1.77
2025-05-29;Queso;1.85
2025-05-29;Salchicha;3.34
2025-05-29;Salchichon;3.27
2025-05-29;Sesina;2.91
2025-05-29;Titiles;1.81
2025-05-30;Centrolac leche entera 472 ml;1.61
2025-05-30;"Centrolac milk whole 1000 ml ";3.87
2025-05-30;Chincaca;2.81
2025-05-30;Chorizo Criollo;1.99
2025-05-30;Conito;3.50
2025-05-30;Costilla Alta;3.29
2025-05-30;Costilla de Cerdo;3.73
2025-05-30;Crema Perfecta;2.24
2025-05-30;Higado De Pollo;2.37
2025-05-30;Huesos Corriente;1.81
2025-05-30;Lomo de Cerdo;3.22
2025-05-30;Lomo de Res;1.84
2025-05-30;Medio Pollo;1.36
2025-05-30;Menudo;2.32
2025-05-30;Mortadela;2.00
2025-05-30;Muslo;2.87
2025-05-30;Muslo Especial;3.10
2025-05-30;Pechuga Con Ala;3.04
2025-05-30;Pechuga Especial;1.58
2025-05-30;Pierna Entera;2.79
2025-05-30;Pierna Especial;2.46
2025-05-30;Posta de Cerdo;3.78
2025-05-30;Posta de Corona;3.02
2025-05-30;Posta De Gallina;2.22
2025-05-30;Posta de Pierna;1.75
2025-05-30;Producto de Prueba;2.96
2025-05-30;Punta de Cacho;1.77
2025-05-30;Queso;2.95
2025-05-30;Salchicha;3.71
2025-05-30;Salchichon;2.70
2025-05-30;Sesina;2.89
2025-05-30;Titiles;2.88
2025-05-31;Centrolac leche entera 472 ml;1.58
2025-05-31;"Centrolac milk whole 1000 ml ";2.57
2025-05-31;Chincaca;2.91
2025-05-31;Chorizo Criollo;1.22
2025-05-31;Conito;1.54
2025-05-31;Costilla Alta;2.25
2025-05-31;Costilla de Cerdo;3.87
2025-05-31;Crema Perfecta;3.31
2025-05-31;Higado De Pollo;2.00
2025-05-31;Huesos Corriente;2.73
2025-05-31;Lomo de Cerdo;2.76
2025-05-31;Lomo de Res;3.37
2025-05-31;Medio Pollo;3.56
2025-05-31;Menudo;1.13
2025-05-31;Mortadela;1.19
2025-05-31;Muslo;2.82
2025-05-31;Muslo Especial;2.50
2025-05-31;Pechuga Con Ala;2.90
2025-05-31;Pechuga Especial;3.41
2025-05-31;Pierna Entera;3.71
2025-05-31;Pierna Especial;3.10
2025-05-31;Posta de Cerdo;3.50
2025-05-31;Posta de Corona;3.98
2025-05-31;Posta De Gallina;2.81
2025-05-31;Posta de Pierna;2.67
2025-05-31;Producto de Prueba;1.84
2025-05-31;Punta de Cacho;3.87
2025-05-31;Queso;3.92
2025-05-31;Salchicha;3.45
2025-05-31;Salchichon;1.46
2025-05-31;Sesina;1.91
2025-05-31;Titiles;1.05
2025-06-01;Centrolac leche entera 472 ml;2.21
2025-06-01;"Centrolac milk whole 1000 ml ";1.65
2025-06-01;Chincaca;2.54
2025-06-01;Chorizo Criollo;3.38
2025-06-01;Conito;3.04
2025-06-01;Costilla Alta;2.17
2025-06-01;Costilla de Cerdo;2.64
2025-06-01;Crema Perfecta;3.20
2025-06-01;Higado De Pollo;1.35
2025-06-01;Huesos Corriente;3.38
2025-06-01;Lomo de Cerdo;3.42
2025-06-01;Lomo de Res;3.93
2025-06-01;Medio Pollo;3.61
2025-06-01;Menudo;3.54
2025-06-01;Mortadela;3.96
2025-06-01;Muslo;1.05
2025-06-01;Muslo Especial;2.38
2025-06-01;Pechuga Con Ala;2.85
2025-06-01;Pechuga Especial;1.44
2025-06-01;Pierna Entera;1.75
2025-06-01;Pierna Especial;2.00
2025-06-01;Posta de Cerdo;2.72
2025-06-01;Posta de Corona;3.42
2025-06-01;Posta De Gallina;1.38
2025-06-01;Posta de Pierna;2.43
2025-06-01;Producto de Prueba;1.37
2025-06-01;Punta de Cacho;3.21
2025-06-01;Queso;1.14
2025-06-01;Salchicha;3.25
2025-06-01;Salchichon;1.51
2025-06-01;Sesina;3.47
2025-06-01;Titiles;2.36
2025-06-02;Centrolac leche entera 472 ml;1.75
2025-06-02;"Centrolac milk whole 1000 ml ";2.90
2025-06-02;Chincaca;2.21
2025-06-02;Chorizo Criollo;2.62
2025-06-02;Conito;1.76
2025-06-02;Costilla Alta;2.78
2025-06-02;Costilla de Cerdo;3.82
2025-06-02;Crema Perfecta;3.40
2025-06-02;Higado De Pollo;3.63
2025-06-02;Huesos Corriente;3.59
2025-06-02;Lomo de Cerdo;1.13
2025-06-02;Lomo de Res;2.32
2025-06-02;Medio Pollo;2.00
2025-06-02;Menudo;3.23
2025-06-02;Mortadela;2.99
2025-06-02;Muslo;1.92
2025-06-02;Muslo Especial;1.79
2025-06-02;Pechuga Con Ala;3.46
2025-06-02;Pechuga Especial;3.65
2025-06-02;Pierna Entera;3.17
2025-06-02;Pierna Especial;2.82
2025-06-02;Posta de Cerdo;3.06
2025-06-02;Posta de Corona;1.77
2025-06-02;Posta De Gallina;2.94
2025-06-02;Posta de Pierna;1.85
2025-06-02;Producto de Prueba;1.32
2025-06-02;Punta de Cacho;2.34
2025-06-02;Queso;1.43
2025-06-02;Salchicha;1.23
2025-06-02;Salchichon;1.43
2025-06-02;Sesina;2.35
2025-06-02;Titiles;1.36
2025-06-03;Centrolac leche entera 472 ml;3.97
2025-06-03;"Centrolac milk whole 1000 ml ";2.93
2025-06-03;Chincaca;1.16
2025-06-03;Chorizo Criollo;3.13
2025-06-03;Conito;3.41
2025-06-03;Costilla Alta;1.64
2025-06-03;Costilla de Cerdo;3.20
2025-06-03;Crema Perfecta;2.10
2025-06-03;Higado De Pollo;2.11
2025-06-03;Huesos Corriente;1.82
2025-06-03;Lomo de Cerdo;1.68
2025-06-03;Lomo de Res;1.97
2025-06-03;Medio Pollo;3.43
2025-06-03;Menudo;1.78
2025-06-03;Mortadela;3.38
2025-06-03;Muslo;1.14
2025-06-03;Muslo Especial;3.68
2025-06-03;Pechuga Con Ala;1.80
2025-06-03;Pechuga Especial;2.50
2025-06-03;Pierna Entera;1.98
2025-06-03;Pierna Especial;2.28
2025-06-03;Posta de Cerdo;3.02
2025-06-03;Posta de Corona;2.95
2025-06-03;Posta De Gallina;1.73
2025-06-03;Posta de Pierna;3.15
2025-06-03;Producto de Prueba;3.28
2025-06-03;Punta de Cacho;2.10
2025-06-03;Queso;2.76
2025-06-03;Salchicha;3.91
2025-06-03;Salchichon;1.75
2025-06-03;Sesina;3.68
2025-06-03;Titiles;2.18
2025-06-04;Centrolac leche entera 472 ml;2.02
2025-06-04;"Centrolac milk whole 1000 ml ";2.89
2025-06-04;Chincaca;2.92
2025-06-04;Chorizo Criollo;3.79
2025-06-04;Conito;1.66
2025-06-04;Costilla Alta;3.78
2025-06-04;Costilla de Cerdo;3.89
2025-06-04;Crema Perfecta;3.87
2025-06-04;Higado De Pollo;2.49
2025-06-04;Huesos Corriente;1.60
2025-06-04;Lomo de Cerdo;2.32
2025-06-04;Lomo de Res;1.49
2025-06-04;Medio Pollo;1.66
2025-06-04;Menudo;3.27
2025-06-04;Mortadela;2.58
2025-06-04;Muslo;1.34
2025-06-04;Muslo Especial;1.00
2025-06-04;Pechuga Con Ala;1.78
2025-06-04;Pechuga Especial;2.48
2025-06-04;Pierna Entera;3.70
2025-06-04;Pierna Especial;2.12
2025-06-04;Posta de Cerdo;2.14
2025-06-04;Posta de Corona;1.60
2025-06-04;Posta De Gallina;1.27
2025-06-04;Posta de Pierna;1.53
2025-06-04;Producto de Prueba;2.99
2025-06-04;Punta de Cacho;2.13
2025-06-04;Queso;2.00
2025-06-04;Salchicha;1.79
2025-06-04;Salchichon;2.04
2025-06-04;Sesina;2.98
2025-06-04;Titiles;2.74
2025-06-05;Centrolac leche entera 472 ml;1.23
2025-06-05;"Centrolac milk whole 1000 ml ";3.92
2025-06-05;Chincaca;2.91
2025-06-05;Chorizo Criollo;3.10
2025-06-05;Conito;3.49
2025-06-05;Costilla Alta;2.12
2025-06-05;Costilla de Cerdo;2.29
2025-06-05;Crema Perfecta;3.80
2025-06-05;Higado De Pollo;2.22
2025-06-05;Huesos Corriente;1.69
2025-06-05;Lomo de Cerdo;2.92
2025-06-05;Lomo de Res;2.83
2025-06-05;Medio Pollo;2.74
2025-06-05;Menudo;3.37
2025-06-05;Mortadela;1.20
2025-06-05;Muslo;2.38
2025-06-05;Muslo Especial;2.84
2025-06-05;Pechuga Con Ala;1.64
2025-06-05;Pechuga Especial;2.94
2025-06-05;Pierna Entera;1.66
2025-06-05;Pierna Especial;2.48
2025-06-05;Posta de Cerdo;2.43
2025-06-05;Posta de Corona;1.78
2025-06-05;Posta De Gallina;3.55
2025-06-05;Posta de Pierna;3.43
2025-06-05;Producto de Prueba;2.15
2025-06-05;Punta de Cacho;2.38
2025-06-05;Queso;2.67
2025-06-05;Salchicha;2.41
2025-06-05;Salchichon;1.98
2025-06-05;Sesina;1.36
2025-06-05;Titiles;2.98
2025-06-06;Centrolac leche entera 472 ml;3.24
2025-06-06;"Centrolac milk whole 1000 ml ";1.43
2025-06-06;Chincaca;2.34
2025-06-06;Chorizo Criollo;1.17
2025-06-06;Conito;2.82
2025-06-06;Costilla Alta;1.34
2025-06-06;Costilla de Cerdo;1.10
2025-06-06;Crema Perfecta;2.27
2025-06-06;Higado De Pollo;3.45
2025-06-06;Huesos Corriente;1.64
2025-06-06;Lomo de Cerdo;3.61
2025-06-06;Lomo de Res;2.78
2025-06-06;Medio Pollo;1.60
2025-06-06;Menudo;2.78
2025-06-06;Mortadela;2.60
2025-06-06;Muslo;1.42
2025-06-06;Muslo Especial;2.31
2025-06-06;Pechuga Con Ala;3.23
2025-06-06;Pechuga Especial;3.77
2025-06-06;Pierna Entera;2.48
2025-06-06;Pierna Especial;3.44
2025-06-06;Posta de Cerdo;3.48
2025-06-06;Posta de Corona;1.18
2025-06-06;Posta De Gallina;2.76
2025-06-06;Posta de Pierna;2.72
2025-06-06;Producto de Prueba;3.93
2025-06-06;Punta de Cacho;2.17
2025-06-06;Queso;1.51
2025-06-06;Salchicha;3.23
2025-06-06;Salchichon;2.09
2025-06-06;Sesina;2.79
2025-06-06;Titiles;2.52
2025-06-07;Centrolac leche entera 472 ml;2.46
2025-06-07;"Centrolac milk whole 1000 ml ";1.33
2025-06-07;Chincaca;2.81
2025-06-07;Chorizo Criollo;2.19
2025-06-07;Conito;1.29
2025-06-07;Costilla Alta;2.98
2025-06-07;Costilla de Cerdo;1.67
2025-06-07;Crema Perfecta;2.22
2025-06-07;Higado De Pollo;3.04
2025-06-07;Huesos Corriente;1.35
2025-06-07;Lomo de Cerdo;2.28
2025-06-07;Lomo de Res;2.44
2025-06-07;Medio Pollo;3.56
2025-06-07;Menudo;2.65
2025-06-07;Mortadela;1.69
2025-06-07;Muslo;3.91
2025-06-07;Muslo Especial;3.90
2025-06-07;Pechuga Con Ala;3.10
2025-06-07;Pechuga Especial;3.88
2025-06-07;Pierna Entera;1.01
2025-06-07;Pierna Especial;2.52
2025-06-07;Posta de Cerdo;2.86
2025-06-07;Posta de Corona;3.94
2025-06-07;Posta De Gallina;3.63
2025-06-07;Posta de Pierna;2.93
2025-06-07;Producto de Prueba;1.79
2025-06-07;Punta de Cacho;2.66
2025-06-07;Queso;2.19
2025-06-07;Salchicha;2.93
2025-06-07;Salchichon;1.77
2025-06-07;Sesina;3.59
2025-06-07;Titiles;1.83
2025-06-08;Centrolac leche entera 472 ml;1.47
2025-06-08;"Centrolac milk whole 1000 ml ";2.95
2025-06-08;Chincaca;3.51
2025-06-08;Chorizo Criollo;1.94
2025-06-08;Conito;2.25
2025-06-08;Costilla Alta;2.79
2025-06-08;Costilla de Cerdo;2.46
2025-06-08;Crema Perfecta;3.96
2025-06-08;Higado De Pollo;3.16
2025-06-08;Huesos Corriente;1.15
2025-06-08;Lomo de Cerdo;2.32
2025-06-08;Lomo de Res;3.17
2025-06-08;Medio Pollo;2.88
2025-06-08;Menudo;1.76
2025-06-08;Mortadela;2.97
2025-06-08;Muslo;3.47
2025-06-08;Muslo Especial;1.91
2025-06-08;Pechuga Con Ala;3.60
2025-06-08;Pechuga Especial;1.56
2025-06-08;Pierna Entera;1.50
2025-06-08;Pierna Especial;2.68
2025-06-08;Posta de Cerdo;3.29
2025-06-08;Posta de Corona;2.22
2025-06-08;Posta De Gallina;3.76
2025-06-08;Posta de Pierna;3.35
2025-06-08;Producto de Prueba;2.44
2025-06-08;Punta de Cacho;2.06
2025-06-08;Queso;3.55
2025-06-08;Salchicha;1.80
2025-06-08;Salchichon;3.39
2025-06-08;Sesina;3.52
2025-06-08;Titiles;2.61
2025-06-09;Centrolac leche entera 472 ml;1.01
2025-06-09;"Centrolac milk whole 1000 ml ";3.66
2025-06-09;Chincaca;3.96
2025-06-09;Chorizo Criollo;1.77
2025-06-09;Conito;3.81
2025-06-09;Costilla Alta;3.57
2025-06-09;Costilla de Cerdo;1.83
2025-06-09;Crema Perfecta;3.95
2025-06-09;Higado De Pollo;3.51
2025-06-09;Huesos Corriente;3.70
2025-06-09;Lomo de Cerdo;2.52
2025-06-09;Lomo de Res;3.65
2025-06-09;Medio Pollo;1.24
2025-06-09;Menudo;1.17
2025-06-09;Mortadela;2.57
2025-06-09;Muslo;2.75
2025-06-09;Muslo Especial;1.27
2025-06-09;Pechuga Con Ala;2.87
2025-06-09;Pechuga Especial;3.54
2025-06-09;Pierna Entera;2.31
2025-06-09;Pierna Especial;1.87
2025-06-09;Posta de Cerdo;2.83
2025-06-09;Posta de Corona;2.49
2025-06-09;Posta De Gallina;2.00
2025-06-09;Posta de Pierna;2.49
2025-06-09;Producto de Prueba;1.21
2025-06-09;Punta de Cacho;3.88
2025-06-09;Queso;2.82
2025-06-09;Salchicha;3.81
2025-06-09;Salchichon;3.01
2025-06-09;Sesina;3.52
2025-06-09;Titiles;1.70
2025-06-10;Centrolac leche entera 472 ml;2.92
2025-06-10;"Centrolac milk whole 1000 ml ";3.56
2025-06-10;Chincaca;1.65
2025-06-10;Chorizo Criollo;3.63
2025-06-10;Conito;2.69
2025-06-10;Costilla Alta;1.98
2025-06-10;Costilla de Cerdo;3.24
2025-06-10;Crema Perfecta;1.37
2025-06-10;Higado De Pollo;1.50
2025-06-10;Huesos Corriente;1.12
2025-06-10;Lomo de Cerdo;2.06
2025-06-10;Lomo de Res;1.34
2025-06-10;Medio Pollo;3.88
2025-06-10;Menudo;1.77
2025-06-10;Mortadela;3.20
2025-06-10;Muslo;2.78
2025-06-10;Muslo Especial;1.19
2025-06-10;Pechuga Con Ala;2.24
2025-06-10;Pechuga Especial;3.78
2025-06-10;Pierna Entera;3.21
2025-06-10;Pierna Especial;2.23
2025-06-10;Posta de Cerdo;1.51
2025-06-10;Posta de Corona;3.48
2025-06-10;Posta De Gallina;3.26
2025-06-10;Posta de Pierna;1.70
2025-06-10;Producto de Prueba;2.69
2025-06-10;Punta de Cacho;1.64
2025-06-10;Queso;1.68
2025-06-10;Salchicha;3.21
2025-06-10;Salchichon;3.12
2025-06-10;Sesina;2.89
2025-06-10;Titiles;1.22
2025-06-11;Centrolac leche entera 472 ml;2.10
2025-06-11;"Centrolac milk whole 1000 ml ";1.82
2025-06-11;Chincaca;2.55
2025-06-11;Chorizo Criollo;2.04
2025-06-11;Conito;3.24
2025-06-11;Costilla Alta;2.68
2025-06-11;Costilla de Cerdo;1.67
2025-06-11;Crema Perfecta;2.18
2025-06-11;Higado De Pollo;2.88
2025-06-11;Huesos Corriente;3.23
2025-06-11;Lomo de Cerdo;1.32
2025-06-11;Lomo de Res;3.93
2025-06-11;Medio Pollo;3.07
2025-06-11;Menudo;2.06
2025-06-11;Mortadela;3.74
2025-06-11;Muslo;2.63
2025-06-11;Muslo Especial;3.19
2025-06-11;Pechuga Con Ala;1.69
2025-06-11;Pechuga Especial;3.52
2025-06-11;Pierna Entera;3.40
2025-06-11;Pierna Especial;2.31
2025-06-11;Posta de Cerdo;1.42
2025-06-11;Posta de Corona;3.98
2025-06-11;Posta De Gallina;2.96
2025-06-11;Posta de Pierna;2.47
2025-06-11;Producto de Prueba;2.94
2025-06-11;Punta de Cacho;1.04
2025-06-11;Queso;2.22
2025-06-11;Salchicha;2.65
2025-06-11;Salchichon;2.67
2025-06-11;Sesina;2.03
2025-06-11;Titiles;2.05
2025-06-12;Centrolac leche entera 472 ml;3.58
2025-06-12;"Centrolac milk whole 1000 ml ";1.21
2025-06-12;Chincaca;1.91
2025-06-12;Chorizo Criollo;2.86
2025-06-12;Conito;2.26
2025-06-12;Costilla Alta;2.89
2025-06-12;Costilla de Cerdo;1.18
2025-06-12;Crema Perfecta;3.73
2025-06-12;Higado De Pollo;3.86
2025-06-12;Huesos Corriente;3.34
2025-06-12;Lomo de Cerdo;2.34
2025-06-12;Lomo de Res;1.26
2025-06-12;Medio Pollo;1.38
2025-06-12;Menudo;1.06
2025-06-12;Mortadela;3.65
2025-06-12;Muslo;3.98
2025-06-12;Muslo Especial;1.76
2025-06-12;Pechuga Con Ala;1.36
2025-06-12;Pechuga Especial;2.90
2025-06-12;Pierna Entera;2.28
2025-06-12;Pierna Especial;2.38
2025-06-12;Posta de Cerdo;1.62
2025-06-12;Posta de Corona;3.31
2025-06-12;Posta De Gallina;1.76
2025-06-12;Posta de Pierna;2.28
2025-06-12;Producto de Prueba;3.90
2025-06-12;Punta de Cacho;2.02
2025-06-12;Queso;1.31
2025-06-12;Salchicha;1.33
2025-06-12;Salchichon;3.68
2025-06-12;Sesina;3.87
2025-06-12;Titiles;3.62
2025-06-13;Centrolac leche entera 472 ml;3.00
2025-06-13;"Centrolac milk whole 1000 ml ";1.36
2025-06-13;Chincaca;3.39
2025-06-13;Chorizo Criollo;2.19
2025-06-13;Conito;2.39
2025-06-13;Costilla Alta;1.06
2025-06-13;Costilla de Cerdo;2.89
2025-06-13;Crema Perfecta;2.47
2025-06-13;Higado De Pollo;1.08
2025-06-13;Huesos Corriente;3.03
2025-06-13;Lomo de Cerdo;3.57
2025-06-13;Lomo de Res;2.73
2025-06-13;Medio Pollo;3.85
2025-06-13;Menudo;1.98
2025-06-13;Mortadela;2.41
2025-06-13;Muslo;3.50
2025-06-13;Muslo Especial;2.91
2025-06-13;Pechuga Con Ala;2.67
2025-06-13;Pechuga Especial;3.58
2025-06-13;Pierna Entera;2.85
2025-06-13;Pierna Especial;2.37
2025-06-13;Posta de Cerdo;1.61
2025-06-13;Posta de Corona;2.77
2025-06-13;Posta De Gallina;1.73
2025-06-13;Posta de Pierna;2.43
2025-06-13;Producto de Prueba;2.30
2025-06-13;Punta de Cacho;1.09
2025-06-13;Queso;2.36
2025-06-13;Salchicha;3.89
2025-06-13;Salchichon;2.28
2025-06-13;Sesina;1.37
2025-06-13;Titiles;1.70
2025-06-14;Centrolac leche entera 472 ml;2.81
2025-06-14;"Centrolac milk whole 1000 ml ";2.98
2025-06-14;Chincaca;1.28
2025-06-14;Chorizo Criollo;3.78
2025-06-14;Conito;3.32
2025-06-14;Costilla Alta;3.43
2025-06-14;Costilla de Cerdo;2.32
2025-06-14;Crema Perfecta;2.82
2025-06-14;Higado De Pollo;3.30
2025-06-14;Huesos Corriente;2.58
2025-06-14;Lomo de Cerdo;1.89
2025-06-14;Lomo de Res;1.14
2025-06-14;Medio Pollo;1.23
2025-06-14;Menudo;2.26
2025-06-14;Mortadela;2.42
2025-06-14;Muslo;1.52
2025-06-14;Muslo Especial;2.63
2025-06-14;Pechuga Con Ala;3.93
2025-06-14;Pechuga Especial;3.75
2025-06-14;Pierna Entera;2.22
2025-06-14;Pierna Especial;2.98
2025-06-14;Posta de Cerdo;3.05
2025-06-14;Posta de Corona;1.42
2025-06-14;Posta De Gallina;3.61
2025-06-14;Posta de Pierna;2.95
2025-06-14;Producto de Prueba;2.47
2025-06-14;Punta de Cacho;1.44
2025-06-14;Queso;3.90
2025-06-14;Salchicha;1.15
2025-06-14;Salchichon;1.83
2025-06-14;Sesina;1.24
2025-06-14;Titiles;2.29
2025-06-15;Centrolac leche entera 472 ml;3.78
2025-06-15;"Centrolac milk whole 1000 ml ";2.37
2025-06-15;Chincaca;1.12
2025-06-15;Chorizo Criollo;1.64
2025-06-15;Conito;1.65
2025-06-15;Costilla Alta;3.75
2025-06-15;Costilla de Cerdo;3.81
2025-06-15;Crema Perfecta;1.39
2025-06-15;Higado De Pollo;2.50
2025-06-15;Huesos Corriente;1.73
2025-06-15;Lomo de Cerdo;2.30
2025-06-15;Lomo de Res;1.30
2025-06-15;Medio Pollo;3.60
2025-06-15;Menudo;1.36
2025-06-15;Mortadela;3.64
2025-06-15;Muslo;2.99
2025-06-15;Muslo Especial;1.88
2025-06-15;Pechuga Con Ala;1.01
2025-06-15;Pechuga Especial;1.26
2025-06-15;Pierna Entera;2.66
2025-06-15;Pierna Especial;2.76
2025-06-15;Posta de Cerdo;1.10
2025-06-15;Posta de Corona;3.34
2025-06-15;Posta De Gallina;1.06
2025-06-15;Posta de Pierna;1.29
2025-06-15;Producto de Prueba;3.61
2025-06-15;Punta de Cacho;1.60
2025-06-15;Queso;3.62
2025-06-15;Salchicha;3.46
2025-06-15;Salchichon;2.47
2025-06-15;Sesina;2.18
2025-06-15;Titiles;1.65
2025-06-16;Centrolac leche entera 472 ml;3.22
2025-06-16;"Centrolac milk whole 1000 ml ";1.32
2025-06-16;Chincaca;2.83
2025-06-16;Chorizo Criollo;1.39
2025-06-16;Conito;3.85
2025-06-16;Costilla Alta;2.41
2025-06-16;Costilla de Cerdo;2.74
2025-06-16;Crema Perfecta;2.70
2025-06-16;Higado De Pollo;3.97
2025-06-16;Huesos Corriente;2.76
2025-06-16;Lomo de Cerdo;3.52
2025-06-16;Lomo de Res;3.18
2025-06-16;Medio Pollo;1.28
2025-06-16;Menudo;3.06
2025-06-16;Mortadela;2.35
2025-06-16;Muslo;2.55
2025-06-16;Muslo Especial;1.75
2025-06-16;Pechuga Con Ala;1.76
2025-06-16;Pechuga Especial;1.55
2025-06-16;Pierna Entera;1.45
2025-06-16;Pierna Especial;1.16
2025-06-16;Posta de Cerdo;1.42
2025-06-16;Posta de Corona;1.44
2025-06-16;Posta De Gallina;3.43
2025-06-16;Posta de Pierna;1.43
2025-06-16;Producto de Prueba;3.22
2025-06-16;Punta de Cacho;3.90
2025-06-16;Queso;3.38
2025-06-16;Salchicha;3.28
2025-06-16;Salchichon;2.58
2025-06-16;Sesina;3.23
2025-06-16;Titiles;3.79
2025-06-17;Centrolac leche entera 472 ml;3.30
2025-06-17;"Centrolac milk whole 1000 ml ";2.80
2025-06-17;Chincaca;3.61
2025-06-17;Chorizo Criollo;2.30
2025-06-17;Conito;1.45
2025-06-17;Costilla Alta;1.88
2025-06-17;Costilla de Cerdo;3.80
2025-06-17;Crema Perfecta;2.10
2025-06-17;Higado De Pollo;2.64
2025-06-17;Huesos Corriente;2.09
2025-06-17;Lomo de Cerdo;3.89
2025-06-17;Lomo de Res;2.29
2025-06-17;Medio Pollo;2.31
2025-06-17;Menudo;3.07
2025-06-17;Mortadela;3.65
2025-06-17;Muslo;3.90
2025-06-17;Muslo Especial;3.20
